Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
04.09.2025 04:30;04.09.2025 04:45;968,75;430,00;1.284,25;5.224,25;0,00;24,00;-;1.343,50;545,00;967,50;0,50;326,50
04.09.2025 04:45;04.09.2025 05:00;960,50;431,25;1.296,25;5.065,75;0,00;24,00;-;1.323,25;541,25;973,25;1,00;323,25
04.09.2025 05:00;04.09.2025 05:15;960,25;448,25;1.367,75;4.945,50;0,00;24,00;-;1.296,75;526,25;996,00;60,00;345,00
04.09.2025 05:15;04.09.2025 05:30;960,50;434,00;1.368,50;4.868,00;0,00;24,00;-;1.291,25;530,50;1.065,50;63,75;347,75
04.09.2025 05:30;04.09.2025 05:45;961,25;435,75;1.381,50;4.770,50;0,00;24,00;-;1.325,00;530,50;1.117,00;186,25;342,50
04.09.2025 05:45;04.09.2025 06:00;956,00;428,50;1.371,75;4.727,00;0,00;24,00;-;1.374,25;532,25;1.169,75;303,00;342,00
04.09.2025 06:00;04.09.2025 06:15;958,00;429,75;1.346,00;4.761,75;0,00;24,00;-;1.469,00;542,00;1.303,50;207,25;343,25
04.09.2025 06:15;04.09.2025 06:30;956,75;440,25;1.329,25;4.715,50;3,75;24,00;-;1.514,25;543,25;1.331,50;394,75;342,25
04.09.2025 06:30;04.09.2025 06:45;955,25;448,50;1.323,50;4.600,50;31,75;24,00;-;1.517,00;548,00;1.343,00;491,75;342,50
04.09.2025 06:45;04.09.2025 07:00;948,50;447,00;1.246,75;4.505,50;139,25;24,00;-;1.502,00;558,50;1.344,50;638,50;336,50
04.09.2025 07:00;04.09.2025 07:15;953,00;479,75;1.186,00;4.309,50;363,75;24,00;-;1.413,25;559,25;1.344,25;761,00;341,50
04.09.2025 07:15;04.09.2025 07:30;954,00;511,75;1.244,75;4.104,25;672,50;24,00;-;1.391,00;538,00;1.342,50;759,00;343,00
04.09.2025 07:30;04.09.2025 07:45;952,50;507,75;1.274,00;3.930,50;1.071,75;24,00;-;1.399,25;512,25;1.340,75;783,50;338,75
04.09.2025 07:45;04.09.2025 08:00;948,50;487,25;1.261,75;3.790,75;1.557,25;24,00;-;1.422,75;508,00;1.330,25;757,75;338,00
04.09.2025 08:00;04.09.2025 08:15;948,00;533,50;1.210,75;3.640,75;2.098,50;24,00;-;1.507,00;505,75;1.268,75;873,50;339,75
04.09.2025 08:15;04.09.2025 08:30;946,75;517,00;1.219,25;3.426,75;2.687,50;24,00;-;1.503,00;505,75;1.240,00;748,75;342,00
04.09.2025 08:30;04.09.2025 08:45;949,25;503,75;1.196,50;3.196,25;3.351,25;24,00;-;1.502,25;497,00;1.235,25;560,50;338,50
04.09.2025 08:45;04.09.2025 09:00;949,50;485,25;1.168,50;3.034,75;4.059,25;24,00;-;1.433,25;483,00;1.230,25;360,25;336,75
04.09.2025 09:00;04.09.2025 09:15;947,75;538,75;1.188,50;2.898,25;4.768,00;24,00;-;1.335,75;431,00;1.199,50;500,50;336,25
04.09.2025 09:15;04.09.2025 09:30;944,75;522,25;1.177,25;2.806,25;5.511,50;24,00;-;1.271,75;399,00;1.143,25;358,50;337,00
04.09.2025 09:30;04.09.2025 09:45;943,25;521,25;1.158,00;2.684,00;6.218,75;24,00;-;1.248,75;389,50;1.039,75;142,50;335,25
04.09.2025 09:45;04.09.2025 10:00;945,00;462,00;1.120,25;2.639,00;6.913,25;24,00;-;1.180,00;385,50;964,00;89,25;335,50
04.09.2025 10:00;04.09.2025 10:15;939,00;462,50;1.089,25;2.662,25;7.527,25;24,00;-;1.074,25;369,75;774,00;78,00;335,25
04.09.2025 10:15;04.09.2025 10:30;938,75;457,50;1.082,50;2.655,75;8.082,00;24,00;-;992,25;338,75;671,50;21,50;334,75
04.09.2025 10:30;04.09.2025 10:45;940,00;454,50;935,25;2.603,00;8.531,50;24,00;-;943,25;313,25;644,00;12,50;336,25
04.09.2025 10:45;04.09.2025 11:00;945,75;452,25;936,00;2.525,25;8.896,00;24,00;-;928,75;291,00;638,75;8,00;333,00
04.09.2025 11:00;04.09.2025 11:15;944,00;451,50;905,75;2.584,75;9.280,75;24,00;-;936,25;283,25;580,00;6,75;326,00
04.09.2025 11:15;04.09.2025 11:30;940,75;466,25;902,00;2.553,00;9.401,25;24,00;-;934,50;272,00;577,00;6,75;331,00
04.09.2025 11:30;04.09.2025 11:45;942,00;463,00;915,25;2.582,50;9.529,25;24,00;-;934,50;268,00;577,50;28,75;326,25
04.09.2025 11:45;04.09.2025 12:00;939,75;476,25;885,75;2.537,75;9.559,25;24,00;-;929,00;258,75;576,50;32,75;322,75
04.09.2025 12:00;04.09.2025 12:15;940,00;460,75;752,50;2.613,75;9.542,50;24,00;-;905,00;245,50;587,00;16,75;321,25
04.09.2025 12:15;04.09.2025 12:30;942,00;447,25;768,75;2.661,00;9.538,50;24,00;-;899,00;248,50;584,75;5,50;319,75
04.09.2025 12:30;04.09.2025 12:45;944,25;446,25;786,25;2.676,50;9.482,75;24,00;-;899,25;243,50;585,25;2,75;322,50
04.09.2025 12:45;04.09.2025 13:00;941,00;445,25;794,50;2.741,50;9.410,50;24,00;-;902,00;250,25;581,00;4,00;323,50
04.09.2025 13:00;04.09.2025 13:15;947,25;442,25;785,50;2.737,75;9.346,50;24,00;-;898,50;246,50;584,50;2,75;320,25
04.09.2025 13:15;04.09.2025 13:30;947,50;442,75;757,75;2.702,50;9.271,75;24,00;-;901,25;248,25;588,25;4,25;324,25
04.09.2025 13:30;04.09.2025 13:45;947,75;441,50;775,50;2.586,00;9.174,75;24,00;-;897,75;245,25;587,50;8,75;322,00
04.09.2025 13:45;04.09.2025 14:00;949,00;443,25;749,00;2.600,00;9.049,00;24,00;-;911,00;243,75;590,25;4,00;324,25
04.09.2025 14:00;04.09.2025 14:15;950,00;443,75;722,00;2.428,75;8.734,50;24,00;-;936,00;244,75;611,25;3,00;323,25
04.09.2025 14:15;04.09.2025 14:30;949,75;449,00;637,75;2.503,75;8.508,25;24,00;-;946,00;242,50;610,50;2,50;296,00
04.09.2025 14:30;04.09.2025 14:45;953,00;461,00;546,50;2.557,25;8.209,00;24,00;-;954,25;242,25;616,00;3,50;298,75
04.09.2025 14:45;04.09.2025 15:00;951,75;479,50;440,00;2.599,25;7.978,25;24,00;-;994,25;242,75;609,75;26,75;293,75
04.09.2025 15:00;04.09.2025 15:15;955,00;451,25;462,25;2.642,50;7.673,50;24,00;-;1.034,50;242,25;656,00;2,75;296,25
04.09.2025 15:15;04.09.2025 15:30;953,50;454,00;489,00;2.616,50;7.188,50;24,00;-;1.071,00;252,25;694,25;12,00;300,50
04.09.2025 15:30;04.09.2025 15:45;954,00;444,75;478,25;2.577,25;6.715,00;24,00;-;1.159,50;335,25;745,75;2,75;297,25
04.09.2025 15:45;04.09.2025 16:00;951,25;458,75;449,50;2.523,25;6.200,75;24,00;-;1.401,50;434,25;821,00;7,50;327,50
04.09.2025 16:00;04.09.2025 16:15;951,50;460,75;402,25;2.391,00;5.709,25;24,00;-;1.634,50;521,25;899,75;50,50;328,00
04.09.2025 16:15;04.09.2025 16:30;948,50;472,25;362,25;2.317,00;5.208,25;21,50;-;1.838,25;560,00;979,50;52,25;329,25
04.09.2025 16:30;04.09.2025 16:45;952,75;473,50;325,50;2.154,25;4.737,25;22,75;-;1.948,50;647,00;1.107,00;91,75;332,75
04.09.2025 16:45;04.09.2025 17:00;948,00;471,25;271,50;2.022,50;4.264,75;24,00;-;2.042,00;717,50;1.308,00;108,00;329,50
04.09.2025 17:00;04.09.2025 17:15;951,00;462,25;229,25;1.855,50;3.715,75;24,00;-;2.119,25;772,50;1.714,50;76,75;348,75
04.09.2025 17:15;04.09.2025 17:30;953,00;507,25;200,00;1.675,00;3.196,75;24,00;-;2.003,75;831,00;1.922,75;142,00;350,75
04.09.2025 17:30;04.09.2025 17:45;956,00;522,50;180,50;1.495,00;2.671,00;24,00;-;2.014,75;879,25;2.062,00;439,75;349,50
04.09.2025 17:45;04.09.2025 18:00;951,00;600,25;174,75;1.351,75;2.199,50;24,00;-;2.019,75;918,75;2.173,00;854,75;358,50
04.09.2025 18:00;04.09.2025 18:15;956,75;546,25;178,50;1.249,25;1.744,75;24,00;-;2.024,25;936,25;2.293,50;878,25;370,50
04.09.2025 18:15;04.09.2025 18:30;961,75;593,25;180,50;1.206,25;1.318,25;24,00;-;2.094,25;962,00;2.360,75;1.151,50;372,25
04.09.2025 18:30;04.09.2025 18:45;965,25;582,50;174,25;1.190,75;939,25;24,00;-;2.139,75;1.000,50;2.434,25;1.243,25;371,00
04.09.2025 18:45;04.09.2025 19:00;963,50;599,75;157,75;1.162,75;620,75;24,00;-;2.144,50;1.017,75;2.460,00;1.336,75;373,50
04.09.2025 19:00;04.09.2025 19:15;964,75;570,50;139,25;1.092,25;356,75;24,00;-;2.137,75;1.021,75;2.468,75;1.223,50;374,00
04.09.2025 19:15;04.09.2025 19:30;963,00;581,25;140,25;1.072,25;173,25;24,00;-;2.146,00;1.027,00;2.481,75;1.230,00;374,00
04.09.2025 19:30;04.09.2025 19:45;961,25;590,00;157,00;1.092,75;60,50;25,00;-;2.144,50;1.026,00;2.492,50;1.265,00;373,25
04.09.2025 19:45;04.09.2025 20:00;959,50;574,00;185,25;1.140,00;12,50;25,00;-;2.150,50;1.026,75;2.508,00;1.262,50;373,00
04.09.2025 20:00;04.09.2025 20:15;957,75;585,75;221,00;1.180,00;1,75;25,00;-;2.161,25;1.024,75;2.520,00;1.319,75;373,75
04.09.2025 20:15;04.09.2025 20:30;955,50;609,50;263,50;1.214,00;0,75;25,00;-;2.160,75;1.028,50;2.465,75;1.295,25;373,00
04.09.2025 20:30;04.09.2025 20:45;956,50;603,50;307,00;1.277,00;0,50;25,00;-;2.157,00;1.028,75;2.465,25;1.262,50;373,00
04.09.2025 20:45;04.09.2025 21:00;958,25;587,75;369,00;1.314,75;0,50;25,00;-;2.154,00;1.030,75;2.489,25;1.172,25;372,75
04.09.2025 21:00;04.09.2025 21:15;963,00;544,25;451,50;1.340,25;0,50;25,00;-;2.147,00;1.028,25;2.464,50;1.006,75;362,25
04.09.2025 21:15;04.09.2025 21:30;966,00;500,00;526,25;1.401,50;0,50;25,00;-;2.160,50;1.029,25;2.389,25;887,75;357,75
04.09.2025 21:30;04.09.2025 21:45;966,50;476,50;595,00;1.488,00;0,50;25,00;-;2.178,25;1.029,25;2.300,00;592,50;354,50
04.09.2025 21:45;04.09.2025 22:00;967,00;468,00;757,00;1.584,75;0,25;25,00;-;2.179,00;1.024,75;2.258,75;263,75;355,75
04.09.2025 22:00;04.09.2025 22:15;964,75;466,75;803,75;1.652,75;0,25;25,00;-;2.173,25;1.020,25;2.253,25;319,50;355,75
04.09.2025 22:15;04.09.2025 22:30;965,00;444,00;829,25;1.765,50;0,00;25,00;-;2.145,25;1.007,50;2.179,00;219,00;356,50
04.09.2025 22:30;04.09.2025 22:45;962,50;446,50;856,00;1.795,50;0,00;25,00;-;2.097,00;991,75;2.068,50;172,25;359,25
04.09.2025 22:45;04.09.2025 23:00;965,50;440,00;778,00;1.827,00;0,00;23,75;-;2.085,75;992,25;1.984,50;120,25;357,25
04.09.2025 23:00;04.09.2025 23:15;965,25;456,75;663,00;1.803,75;0,00;23,75;-;2.117,75;999,75;2.001,75;174,00;341,00
04.09.2025 23:15;04.09.2025 23:30;967,75;459,25;587,00;1.829,50;0,00;23,75;-;2.142,25;991,75;1.973,75;127,25;343,25
04.09.2025 23:30;04.09.2025 23:45;970,25;443,25;564,75;1.807,50;0,00;23,75;-;2.185,50;982,50;1.943,50;105,25;340,50
04.09.2025 23:45;05.09.2025 00:00;972,25;457,25;559,00;1.830,50;0,00;23,75;-;2.201,25;979,00;1.950,50;104,00;340,75
05.09.2025 00:00;05.09.2025 00:15;972,75;478,25;646,50;1.817,75;0,00;24,25;-;2.216,50;954,75;1.820,25;118,25;333,25
05.09.2025 00:15;05.09.2025 00:30;969,00;466,00;722,00;1.825,50;0,00;24,25;-;2.231,25;934,00;1.740,25;168,25;334,75
05.09.2025 00:30;05.09.2025 00:45;954,50;452,50;721,75;1.834,00;0,00;24,25;-;2.236,00;890,00;1.726,25;36,50;316,25
05.09.2025 00:45;05.09.2025 01:00;976,75;448,75;694,00;1.888,25;0,00;24,25;-;2.230,00;843,00;1.668,00;15,25;313,25
05.09.2025 01:00;05.09.2025 01:15;977,50;446,25;706,00;1.925,50;0,00;23,50;-;2.173,75;827,25;1.640,50;16,00;312,50
05.09.2025 01:15;05.09.2025 01:30;974,00;451,25;722,00;2.002,75;0,00;23,50;-;2.130,25;818,50;1.624,25;17,25;315,00
05.09.2025 01:30;05.09.2025 01:45;978,75;450,50;716,75;2.135,00;0,00;23,50;-;2.108,50;793,75;1.631,75;26,00;317,50
05.09.2025 01:45;05.09.2025 02:00;978,00;446,00;699,50;2.268,00;0,00;23,50;-;2.086,25;738,75;1.612,75;9,75;321,25
05.09.2025 02:00;05.09.2025 02:15;978,50;451,25;671,25;2.262,00;0,00;23,50;-;2.082,50;706,50;1.639,25;16,75;317,25
05.09.2025 02:15;05.09.2025 02:30;978,50;449,75;643,00;2.260,50;0,00;23,50;-;2.061,75;699,25;1.638,25;13,00;316,50
05.09.2025 02:30;05.09.2025 02:45;977,75;449,75;630,00;2.244,25;0,00;23,50;-;2.040,00;712,50;1.645,50;12,00;317,50
05.09.2025 02:45;05.09.2025 03:00;975,75;447,25;619,75;2.314,50;0,00;23,50;-;2.041,75;700,50;1.639,25;12,25;312,00
05.09.2025 03:00;05.09.2025 03:15;975,25;447,00;610,00;2.394,75;0,00;23,50;-;2.045,00;685,25;1.645,00;12,25;311,75
05.09.2025 03:15;05.09.2025 03:30;976,50;451,00;590,25;2.420,75;0,00;23,50;-;2.046,00;688,00;1.616,25;41,50;309,50
05.09.2025 03:30;05.09.2025 03:45;977,00;444,25;583,50;2.495,75;0,00;23,50;-;2.007,75;686,00;1.597,25;22,50;308,00
05.09.2025 03:45;05.09.2025 04:00;974,25;449,00;630,00;2.511,75;0,00;23,50;-;1.983,50;691,25;1.612,25;18,75;307,75
05.09.2025 04:00;05.09.2025 04:15;972,75;456,00;642,25;2.457,75;0,00;23,50;-;2.028,25;719,75;1.604,50;52,00;307,00
05.09.2025 04:15;05.09.2025 04:30;972,50;455,50;580,25;2.421,50;0,00;23,50;-;2.106,00;741,50;1.595,25;52,25;310,75
05.09.2025 04:30;05.09.2025 04:45;971,50;456,00;546,50;2.447,50;0,00;23,50;-;2.147,50;753,00;1.597,75;52,00;313,00
05.09.2025 04:45;05.09.2025 05:00;962,50;456,50;559,50;2.433,00;0,00;23,50;-;2.212,25;778,25;1.628,00;56,00;308,50
05.09.2025 05:00;05.09.2025 05:15;963,00;458,75;559,25;2.385,25;0,00;23,50;-;2.295,25;813,25;1.772,50;62,25;310,25
05.09.2025 05:15;05.09.2025 05:30;959,75;460,00;510,75;2.372,50;0,00;23,50;-;2.348,50;836,75;1.794,50;53,75;314,50
05.09.2025 05:30;05.09.2025 05:45;965,75;459,75;510,25;2.284,00;0,00;24,50;-;2.389,00;872,00;1.842,75;56,00;312,25
05.09.2025 05:45;05.09.2025 06:00;959,50;476,75;521,25;2.227,25;0,00;24,50;-;2.442,00;922,25;1.872,25;77,00;316,25
05.09.2025 06:00;05.09.2025 06:15;962,75;465,50;571,75;2.236,50;0,00;24,50;-;2.483,50;953,50;1.959,00;68,00;317,75
05.09.2025 06:15;05.09.2025 06:30;959,75;478,75;567,50;2.244,50;3,00;24,50;-;2.526,25;983,25;1.984,50;222,00;318,00
05.09.2025 06:30;05.09.2025 06:45;965,25;477,00;532,75;2.242,50;13,75;24,50;-;2.549,50;988,75;2.002,75;394,25;320,25
05.09.2025 06:45;05.09.2025 07:00;966,00;518,00;534,00;2.320,00;57,25;24,50;-;2.546,75;992,75;1.985,50;518,00;310,75
05.09.2025 07:00;05.09.2025 07:15;965,75;546,25;525,50;2.294,50;169,50;24,50;-;2.553,00;990,25;1.994,25;705,25;314,50
05.09.2025 07:15;05.09.2025 07:30;963,50;527,50;526,75;2.197,25;347,00;24,50;-;2.553,75;991,50;1.996,00;585,00;320,00
05.09.2025 07:30;05.09.2025 07:45;962,50;531,00;550,25;2.116,00;568,75;24,50;-;2.553,25;991,25;2.006,25;587,25;322,75
05.09.2025 07:45;05.09.2025 08:00;962,25;516,75;590,00;2.103,50;844,00;24,50;-;2.559,00;990,00;1.999,00;492,25;325,50
05.09.2025 08:00;05.09.2025 08:15;959,25;518,25;573,75;2.012,00;1.156,75;24,50;-;2.556,75;989,25;1.999,25;608,50;323,25
05.09.2025 08:15;05.09.2025 08:30;959,00;498,50;621,50;1.926,00;1.477,75;24,50;-;2.549,25;988,50;1.983,75;441,50;324,75
05.09.2025 08:30;05.09.2025 08:45;958,25;507,00;666,50;1.875,50;1.834,50;24,50;-;2.545,00;980,00;1.924,75;229,50;329,50
05.09.2025 08:45;05.09.2025 09:00;963,00;509,00;670,50;1.828,25;2.188,75;24,50;-;2.523,25;967,50;1.890,25;150,00;328,00
05.09.2025 09:00;05.09.2025 09:15;961,25;493,25;614,25;1.768,00;2.542,75;24,50;-;2.510,50;932,50;1.834,25;136,00;322,25
05.09.2025 09:15;05.09.2025 09:30;957,75;486,75;614,75;1.728,00;2.923,00;24,50;-;2.494,25;889,75;1.774,50;153,75;322,00
05.09.2025 09:30;05.09.2025 09:45;960,00;486,75;640,25;1.769,75;3.307,25;24,50;-;2.499,75;834,00;1.686,50;102,50;319,25
05.09.2025 09:45;05.09.2025 10:00;960,50;485,50;645,00;1.839,00;3.692,50;24,50;-;2.499,75;777,50;1.546,00;35,50;319,25
05.09.2025 10:00;05.09.2025 10:15;956,75;480,25;654,00;1.910,00;4.099,00;24,50;-;2.474,50;683,75;1.403,25;76,25;312,50
05.09.2025 10:15;05.09.2025 10:30;952,25;484,75;634,75;1.972,00;4.442,00;24,50;-;2.369,50;610,25;1.229,00;86,25;313,75
05.09.2025 10:30;05.09.2025 10:45;952,00;484,75;617,00;2.043,00;4.857,25;24,50;-;2.257,25;570,00;1.128,00;12,75;319,50
05.09.2025 10:45;05.09.2025 11:00;953,25;485,00;609,25;2.133,50;5.259,75;24,50;-;2.163,00;541,25;1.082,25;3,25;313,50
05.09.2025 11:00;05.09.2025 11:15;953,00;489,25;594,50;2.219,50;5.684,00;24,50;-;2.102,75;545,50;979,75;36,50;309,25
05.09.2025 11:15;05.09.2025 11:30;954,75;471,75;598,25;2.259,75;6.009,50;24,50;-;2.079,75;547,50;999,00;4,50;311,50
05.09.2025 11:30;05.09.2025 11:45;956,25;477,50;621,00;2.298,25;6.283,00;24,50;-;2.013,00;537,00;992,75;0,25;308,00
05.09.2025 11:45;05.09.2025 12:00;959,25;497,00;622,25;2.327,00;6.395,75;24,50;-;1.912,00;468,00;941,75;15,50;306,25
05.09.2025 12:00;05.09.2025 12:15;963,50;517,75;602,75;2.386,75;6.513,25;24,50;-;1.782,75;436,25;860,25;7,00;302,00
05.09.2025 12:15;05.09.2025 12:30;964,00;502,00;546,00;2.415,25;6.576,75;24,50;-;1.755,75;417,25;861,25;0,75;306,25
05.09.2025 12:30;05.09.2025 12:45;964,00;500,25;490,50;2.438,50;6.559,00;24,50;-;1.732,50;396,50;846,50;0,50;312,25
05.09.2025 12:45;05.09.2025 13:00;963,50;496,25;458,25;2.458,00;6.587,25;24,50;-;1.738,25;402,25;838,00;4,25;309,50
05.09.2025 13:00;05.09.2025 13:15;963,50;495,75;448,75;2.427,00;6.649,75;24,50;-;1.830,25;404,25;860,50;13,75;309,75
05.09.2025 13:15;05.09.2025 13:30;964,50;507,50;419,50;2.364,50;6.675,75;24,50;-;1.847,75;382,75;852,75;21,75;313,25
05.09.2025 13:30;05.09.2025 13:45;968,25;491,75;416,75;2.346,00;6.730,50;24,50;-;1.817,25;372,75;850,00;1,50;312,25
05.09.2025 13:45;05.09.2025 14:00;963,75;494,50;412,25;2.357,25;6.748,25;24,50;-;1.826,50;374,00;846,25;1,25;309,50
05.09.2025 14:00;05.09.2025 14:15;963,50;521,50;400,25;2.323,50;6.720,50;24,50;-;1.836,00;371,75;785,00;1,75;307,75
05.09.2025 14:15;05.09.2025 14:30;962,25;529,25;382,50;2.308,00;6.620,00;24,50;-;1.856,00;370,50;780,25;32,00;312,75
05.09.2025 14:30;05.09.2025 14:45;965,00;524,75;374,75;2.304,25;6.574,00;24,50;-;1.850,75;364,75;778,75;0,50;315,50
05.09.2025 14:45;05.09.2025 15:00;963,50;512,75;377,75;2.260,25;6.468,25;24,50;-;1.889,25;305,25;780,50;17,00;307,00
05.09.2025 15:00;05.09.2025 15:15;963,00;507,00;362,50;2.324,50;6.342,75;23,75;-;1.978,00;290,50;868,50;51,25;304,75
05.09.2025 15:15;05.09.2025 15:30;962,75;503,75;344,50;2.298,00;6.239,75;23,75;-;2.018,00;329,50;911,00;20,00;314,50
05.09.2025 15:30;05.09.2025 15:45;960,50;504,00;347,50;2.309,25;6.090,00;23,75;-;2.030,75;374,50;912,00;12,00;314,75
05.09.2025 15:45;05.09.2025 16:00;957,00;506,75;334,75;2.329,50;5.870,25;23,75;-;2.071,00;420,75;938,00;10,25;311,75
05.09.2025 16:00;05.09.2025 16:15;957,75;510,00;331,50;2.250,00;5.611,25;23,75;-;2.100,50;461,75;928,25;24,50;310,75
05.09.2025 16:15;05.09.2025 16:30;956,75;498,25;343,50;2.177,75;5.389,25;23,75;-;2.122,50;541,25;882,00;33,75;310,00
05.09.2025 16:30;05.09.2025 16:45;960,25;519,25;350,25;2.093,25;5.063,75;23,75;-;2.123,00;614,50;906,25;30,25;310,75
05.09.2025 16:45;05.09.2025 17:00;955,75;526,50;354,75;2.003,25;4.694,75;20,50;-;2.139,75;665,50;990,25;36,50;302,50
05.09.2025 17:00;05.09.2025 17:15;960,75;519,00;386,75;1.880,25;4.314,25;18,50;-;2.139,25;707,00;1.188,50;33,00;316,50
05.09.2025 17:15;05.09.2025 17:30;958,25;520,50;401,50;1.725,50;3.890,50;18,50;-;2.169,75;784,50;1.281,25;72,50;320,50
05.09.2025 17:30;05.09.2025 17:45;961,50;518,25;417,50;1.667,75;3.388,25;23,50;-;2.236,00;836,75;1.478,50;86,00;314,25
05.09.2025 17:45;05.09.2025 18:00;959,00;524,75;426,00;1.525,00;2.938,25;23,75;-;2.350,50;880,00;1.690,75;135,75;313,50
05.09.2025 18:00;05.09.2025 18:15;960,25;505,25;458,25;1.395,75;2.479,75;23,75;-;2.442,25;907,00;1.939,75;277,25;314,50
05.09.2025 18:15;05.09.2025 18:30;964,25;515,00;473,25;1.272,50;1.962,00;23,75;-;2.484,75;932,50;2.012,75;361,25;321,25
05.09.2025 18:30;05.09.2025 18:45;966,50;530,50;467,00;1.164,00;1.483,25;23,75;-;2.494,00;971,75;2.051,50;701,75;321,50
05.09.2025 18:45;05.09.2025 19:00;964,75;551,00;456,75;1.084,00;1.049,25;24,50;-;2.498,00;979,75;2.050,50;1.122,75;316,00
05.09.2025 19:00;05.09.2025 19:15;966,25;549,00;441,50;967,50;679,50;24,50;-;2.493,50;990,00;2.125,00;1.185,75;322,25
05.09.2025 19:15;05.09.2025 19:30;966,75;573,00;439,50;920,00;367,00;24,50;-;2.499,00;993,25;2.126,00;1.335,75;332,00
05.09.2025 19:30;05.09.2025 19:45;967,25;574,00;431,00;902,50;153,00;24,50;-;2.500,75;995,75;2.130,00;1.387,00;351,50
05.09.2025 19:45;05.09.2025 20:00;969,25;573,50;419,50;882,50;38,00;24,50;-;2.501,50;994,25;2.134,00;1.384,75;354,00
05.09.2025 20:00;05.09.2025 20:15;968,25;532,50;401,00;788,00;3,00;24,50;-;2.495,50;987,75;2.124,75;1.226,25;335,00
05.09.2025 20:15;05.09.2025 20:30;972,00;533,75;389,50;774,00;1,25;24,50;-;2.499,00;986,75;2.120,25;1.089,00;325,50
05.09.2025 20:30;05.09.2025 20:45;973,25;532,00;383,75;798,75;1,00;24,50;-;2.496,75;983,75;2.095,25;1.058,75;316,00
05.09.2025 20:45;05.09.2025 21:00;973,75;517,75;376,25;817,25;1,00;24,50;-;2.494,75;979,25;2.112,50;956,50;309,25
05.09.2025 21:00;05.09.2025 21:15;974,00;523,50;368,25;821,75;1,00;24,50;-;2.500,25;984,75;2.093,00;1.097,50;310,50
05.09.2025 21:15;05.09.2025 21:30;974,00;522,25;343,50;858,25;1,00;24,50;-;2.500,00;990,75;2.078,50;1.034,50;313,25
05.09.2025 21:30;05.09.2025 21:45;974,50;498,00;328,25;891,00;0,75;24,50;-;2.503,00;987,00;2.074,50;872,25;314,25
05.09.2025 21:45;05.09.2025 22:00;980,25;500,25;328,75;939,00;0,75;24,50;-;2.504,75;988,25;2.039,25;625,75;309,25
05.09.2025 22:00;05.09.2025 22:15;980,50;503,75;324,25;947,75;0,75;24,50;-;2.507,50;984,75;2.021,75;455,25;304,25
05.09.2025 22:15;05.09.2025 22:30;977,75;499,50;317,75;956,00;0,00;24,50;-;2.514,75;986,00;1.994,00;343,50;303,25
05.09.2025 22:30;05.09.2025 22:45;975,25;496,25;306,50;939,75;0,00;24,50;-;2.512,75;978,75;1.956,00;310,00;303,75
05.09.2025 22:45;05.09.2025 23:00;977,25;499,25;275,75;937,75;0,00;25,50;-;2.511,50;971,00;1.899,00;295,25;302,25
05.09.2025 23:00;05.09.2025 23:15;978,00;504,50;252,00;943,50;0,00;25,50;-;2.514,75;972,50;1.839,00;268,00;292,75
05.09.2025 23:15;05.09.2025 23:30;978,25;500,25;245,50;932,25;0,00;25,50;-;2.510,00;972,25;1.791,00;174,50;298,25
05.09.2025 23:30;05.09.2025 23:45;977,75;503,00;234,00;903,75;0,00;25,50;-;2.508,50;971,25;1.706,25;110,25;297,75
05.09.2025 23:45;06.09.2025 00:00;975,00;499,75;218,00;874,00;0,00;25,50;-;2.496,00;973,75;1.650,75;90,00;291,75
06.09.2025 00:00;06.09.2025 00:15;974,25;493,75;212,50;863,50;0,00;24,25;-;2.489,00;982,25;1.570,75;82,50;319,25
06.09.2025 00:15;06.09.2025 00:30;973,00;492,25;195,75;845,25;0,00;24,25;-;2.483,75;964,25;1.524,75;68,25;341,00
06.09.2025 00:30;06.09.2025 00:45;972,00;496,00;179,25;828,75;0,00;24,25;-;2.489,25;953,25;1.489,25;45,25;339,75
06.09.2025 00:45;06.09.2025 01:00;972,25;493,00;174,25;799,75;0,00;24,25;-;2.487,00;932,00;1.492,00;23,00;335,00
06.09.2025 01:00;06.09.2025 01:15;972,00;496,75;177,50;756,50;0,00;24,25;-;2.477,75;929,50;1.506,75;207,00;333,75
06.09.2025 01:15;06.09.2025 01:30;970,50;493,00;159,25;710,25;0,00;24,25;-;2.467,00;920,25;1.503,25;128,50;335,25
06.09.2025 01:30;06.09.2025 01:45;973,00;493,50;145,00;670,00;0,00;24,25;-;2.462,50;918,25;1.502,50;97,75;335,00
06.09.2025 01:45;06.09.2025 02:00;974,00;493,25;145,25;629,00;0,00;24,25;-;2.457,50;904,75;1.503,00;44,25;360,00
06.09.2025 02:00;06.09.2025 02:15;971,50;496,50;146,00;587,25;0,00;24,25;-;2.460,25;873,00;1.498,25;21,25;361,25
06.09.2025 02:15;06.09.2025 02:30;972,00;496,50;129,50;552,75;0,00;24,25;-;2.461,75;868,25;1.487,50;18,25;365,25
