Datum von;Datum bis;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block A [MW] Berechnete Auflösungen
11.08.2025 17:30;11.08.2025 17:45;0,000;0,000;0,000;0,000
11.08.2025 17:45;11.08.2025 18:00;0,000;0,000;0,000;0,000
11.08.2025 18:00;11.08.2025 18:15;18,750;17,250;31,250;30,250
11.08.2025 18:15;11.08.2025 18:30;18,750;17,250;31,250;30,250
11.08.2025 18:30;11.08.2025 18:45;18,750;17,250;31,250;30,250
11.08.2025 18:45;11.08.2025 19:00;18,750;17,250;31,250;30,250
11.08.2025 19:00;11.08.2025 19:15;73,000;73,250;73,250;73,000
11.08.2025 19:15;11.08.2025 19:30;73,000;73,250;73,250;73,000
11.08.2025 19:30;11.08.2025 19:45;73,000;73,250;73,250;73,000
11.08.2025 19:45;11.08.2025 20:00;73,000;73,250;73,250;73,000
11.08.2025 20:00;11.08.2025 20:15;74,250;65,750;66,000;74,250
11.08.2025 20:15;11.08.2025 20:30;74,250;65,750;66,000;74,250
11.08.2025 20:30;11.08.2025 20:45;74,250;65,750;66,000;74,250
11.08.2025 20:45;11.08.2025 21:00;74,250;65,750;66,000;74,250
11.08.2025 21:00;11.08.2025 21:15;65,500;63,000;63,000;65,500
11.08.2025 21:15;11.08.2025 21:30;65,500;63,000;63,000;65,500
11.08.2025 21:30;11.08.2025 21:45;65,500;63,000;63,000;65,500
11.08.2025 21:45;11.08.2025 22:00;65,500;63,000;63,000;65,500
11.08.2025 22:00;11.08.2025 22:15;23,750;42,250;55,250;38,500
11.08.2025 22:15;11.08.2025 22:30;23,750;42,250;55,250;38,500
11.08.2025 22:30;11.08.2025 22:45;23,750;42,250;55,250;38,500
11.08.2025 22:45;11.08.2025 23:00;23,750;42,250;55,250;38,500
11.08.2025 23:00;11.08.2025 23:15;0,000;0,000;0,000;29,250
11.08.2025 23:15;11.08.2025 23:30;0,000;0,000;0,000;29,250
11.08.2025 23:30;11.08.2025 23:45;0,000;0,000;0,000;29,250
11.08.2025 23:45;12.08.2025 00:00;0,000;0,000;0,000;29,250
12.08.2025 00:00;12.08.2025 00:15;0,000;0,000;0,000;0,000
12.08.2025 00:15;12.08.2025 00:30;0,000;0,000;0,000;0,000
12.08.2025 00:30;12.08.2025 00:45;0,000;0,000;0,000;0,000
12.08.2025 00:45;12.08.2025 01:00;0,000;0,000;0,000;0,000
12.08.2025 01:00;12.08.2025 01:15;0,000;0,000;0,000;0,000
12.08.2025 01:15;12.08.2025 01:30;0,000;0,000;0,000;0,000
12.08.2025 01:30;12.08.2025 01:45;0,000;0,000;0,000;0,000
12.08.2025 01:45;12.08.2025 02:00;0,000;0,000;0,000;0,000
12.08.2025 02:00;12.08.2025 02:15;0,000;0,000;0,000;0,000
12.08.2025 02:15;12.08.2025 02:30;0,000;0,000;0,000;0,000
12.08.2025 02:30;12.08.2025 02:45;0,000;0,000;0,000;0,000
12.08.2025 02:45;12.08.2025 03:00;0,000;0,000;0,000;0,000
12.08.2025 03:00;12.08.2025 03:15;0,000;0,000;0,000;0,000
12.08.2025 03:15;12.08.2025 03:30;0,000;0,000;0,000;0,000
12.08.2025 03:30;12.08.2025 03:45;0,000;0,000;0,000;0,000
12.08.2025 03:45;12.08.2025 04:00;0,000;0,000;0,000;0,000
12.08.2025 04:00;12.08.2025 04:15;0,000;0,000;0,000;0,000
12.08.2025 04:15;12.08.2025 04:30;0,000;0,000;0,000;0,000
12.08.2025 04:30;12.08.2025 04:45;0,000;0,000;0,000;0,000
12.08.2025 04:45;12.08.2025 05:00;0,000;0,000;0,000;0,000
12.08.2025 05:00;12.08.2025 05:15;0,000;0,000;0,250;11,250
12.08.2025 05:15;12.08.2025 05:30;0,000;0,000;0,250;11,250
12.08.2025 05:30;12.08.2025 05:45;0,000;0,000;0,250;11,250
12.08.2025 05:45;12.08.2025 06:00;0,000;0,000;0,250;11,250
12.08.2025 06:00;12.08.2025 06:15;36,250;50,500;66,750;69,750
12.08.2025 06:15;12.08.2025 06:30;36,250;50,500;66,750;69,750
12.08.2025 06:30;12.08.2025 06:45;36,250;50,500;66,750;69,750
12.08.2025 06:45;12.08.2025 07:00;36,250;50,500;66,750;69,750
12.08.2025 07:00;12.08.2025 07:15;57,750;61,250;61,250;57,750
12.08.2025 07:15;12.08.2025 07:30;57,750;61,250;61,250;57,750
12.08.2025 07:30;12.08.2025 07:45;57,750;61,250;61,250;57,750
12.08.2025 07:45;12.08.2025 08:00;57,750;61,250;61,250;57,750
12.08.2025 08:00;12.08.2025 08:15;4,750;14,500;14,500;12,250
12.08.2025 08:15;12.08.2025 08:30;4,750;14,500;14,500;12,250
12.08.2025 08:30;12.08.2025 08:45;4,750;14,500;14,500;12,250
12.08.2025 08:45;12.08.2025 09:00;4,750;14,500;14,500;12,250
12.08.2025 09:00;12.08.2025 09:15;0,000;0,000;0,000;0,000
12.08.2025 09:15;12.08.2025 09:30;0,000;0,000;0,000;0,000
12.08.2025 09:30;12.08.2025 09:45;0,000;0,000;0,000;0,000
12.08.2025 09:45;12.08.2025 10:00;0,000;0,000;0,000;0,000
12.08.2025 10:00;12.08.2025 10:15;0,000;0,000;0,000;0,000
12.08.2025 10:15;12.08.2025 10:30;0,000;0,000;0,000;0,000
12.08.2025 10:30;12.08.2025 10:45;0,000;0,000;0,000;0,000
12.08.2025 10:45;12.08.2025 11:00;0,000;0,000;0,000;0,000
12.08.2025 11:00;12.08.2025 11:15;0,000;0,000;0,000;0,000
12.08.2025 11:15;12.08.2025 11:30;0,000;0,000;0,000;0,000
12.08.2025 11:30;12.08.2025 11:45;0,000;0,000;0,000;0,000
12.08.2025 11:45;12.08.2025 12:00;0,000;0,000;0,000;0,000
12.08.2025 12:00;12.08.2025 12:15;0,000;0,000;0,000;0,000
12.08.2025 12:15;12.08.2025 12:30;0,000;0,000;0,000;0,000
12.08.2025 12:30;12.08.2025 12:45;0,000;0,000;0,000;0,000
12.08.2025 12:45;12.08.2025 13:00;0,000;0,000;0,000;0,000
12.08.2025 13:00;12.08.2025 13:15;0,000;0,000;0,000;0,000
12.08.2025 13:15;12.08.2025 13:30;0,000;0,000;0,000;0,000
12.08.2025 13:30;12.08.2025 13:45;0,000;0,000;0,000;0,000
12.08.2025 13:45;12.08.2025 14:00;0,000;0,000;0,000;0,000
12.08.2025 14:00;12.08.2025 14:15;0,000;0,000;0,000;0,000
12.08.2025 14:15;12.08.2025 14:30;0,000;0,000;0,000;0,000
12.08.2025 14:30;12.08.2025 14:45;0,000;0,000;0,000;0,000
12.08.2025 14:45;12.08.2025 15:00;0,000;0,000;0,000;0,000
12.08.2025 15:00;12.08.2025 15:15;0,000;0,000;0,000;0,000
12.08.2025 15:15;12.08.2025 15:30;0,000;0,000;0,000;0,000
12.08.2025 15:30;12.08.2025 15:45;0,000;0,000;0,000;0,000
12.08.2025 15:45;12.08.2025 16:00;0,000;0,000;0,000;0,000
12.08.2025 16:00;12.08.2025 16:15;0,000;0,000;0,000;0,000
12.08.2025 16:15;12.08.2025 16:30;0,000;0,000;0,000;0,000
12.08.2025 16:30;12.08.2025 16:45;0,000;0,000;0,000;0,000
12.08.2025 16:45;12.08.2025 17:00;0,000;0,000;0,000;0,000
12.08.2025 17:00;12.08.2025 17:15;0,000;0,000;14,250;5,250
12.08.2025 17:15;12.08.2025 17:30;0,000;0,000;14,250;5,250
12.08.2025 17:30;12.08.2025 17:45;0,000;0,000;14,250;5,250
12.08.2025 17:45;12.08.2025 18:00;0,000;0,000;14,250;5,250
12.08.2025 18:00;12.08.2025 18:15;38,500;38,000;61,750;57,250
12.08.2025 18:15;12.08.2025 18:30;38,500;38,000;61,750;57,250
12.08.2025 18:30;12.08.2025 18:45;38,500;38,000;61,750;57,250
12.08.2025 18:45;12.08.2025 19:00;38,500;38,000;61,750;57,250
12.08.2025 19:00;12.08.2025 19:15;75,500;74,750;74,750;75,500
12.08.2025 19:15;12.08.2025 19:30;75,500;74,750;74,750;75,500
12.08.2025 19:30;12.08.2025 19:45;75,500;74,750;74,750;75,500
12.08.2025 19:45;12.08.2025 20:00;75,500;74,750;74,750;75,500
12.08.2025 20:00;12.08.2025 20:15;56,750;60,500;60,750;57,000
12.08.2025 20:15;12.08.2025 20:30;56,750;60,500;60,750;57,000
12.08.2025 20:30;12.08.2025 20:45;56,750;60,500;60,750;57,000
12.08.2025 20:45;12.08.2025 21:00;56,750;60,500;60,750;57,000
12.08.2025 21:00;12.08.2025 21:15;47,500;57,500;57,500;47,750
12.08.2025 21:15;12.08.2025 21:30;47,500;57,500;57,500;47,750
12.08.2025 21:30;12.08.2025 21:45;47,500;57,500;57,500;47,750
12.08.2025 21:45;12.08.2025 22:00;47,500;57,500;57,500;47,750
12.08.2025 22:00;12.08.2025 22:15;16,250;29,000;42,000;33,000
12.08.2025 22:15;12.08.2025 22:30;16,250;29,000;42,000;33,000
12.08.2025 22:30;12.08.2025 22:45;16,250;29,000;42,000;33,000
12.08.2025 22:45;12.08.2025 23:00;16,250;29,000;42,000;33,000
12.08.2025 23:00;12.08.2025 23:15;0,000;0,000;0,000;40,000
12.08.2025 23:15;12.08.2025 23:30;0,000;0,000;0,000;40,000
12.08.2025 23:30;12.08.2025 23:45;0,000;0,000;0,000;40,000
12.08.2025 23:45;13.08.2025 00:00;0,000;0,000;0,000;40,000
13.08.2025 00:00;13.08.2025 00:15;0,000;0,000;0,000;19,750
13.08.2025 00:15;13.08.2025 00:30;0,000;0,000;0,000;19,750
13.08.2025 00:30;13.08.2025 00:45;0,000;0,000;0,000;19,750
13.08.2025 00:45;13.08.2025 01:00;0,000;0,000;0,000;19,750
13.08.2025 01:00;13.08.2025 01:15;0,000;0,000;0,000;25,250
13.08.2025 01:15;13.08.2025 01:30;0,000;0,000;0,000;25,250
13.08.2025 01:30;13.08.2025 01:45;0,000;0,000;0,000;25,250
13.08.2025 01:45;13.08.2025 02:00;0,000;0,000;0,000;25,250
13.08.2025 02:00;13.08.2025 02:15;0,000;0,000;0,000;23,750
13.08.2025 02:15;13.08.2025 02:30;0,000;0,000;0,000;23,750
13.08.2025 02:30;13.08.2025 02:45;0,000;0,000;0,000;23,750
13.08.2025 02:45;13.08.2025 03:00;0,000;0,000;0,000;23,750
13.08.2025 03:00;13.08.2025 03:15;0,000;0,000;0,000;13,500
13.08.2025 03:15;13.08.2025 03:30;0,000;0,000;0,000;13,500
13.08.2025 03:30;13.08.2025 03:45;0,000;0,000;0,000;13,500
13.08.2025 03:45;13.08.2025 04:00;0,000;0,000;0,000;13,500
13.08.2025 04:00;13.08.2025 04:15;0,000;0,000;0,000;25,250
13.08.2025 04:15;13.08.2025 04:30;0,000;0,000;0,000;25,250
13.08.2025 04:30;13.08.2025 04:45;0,000;0,000;0,000;25,250
13.08.2025 04:45;13.08.2025 05:00;0,000;0,000;0,000;25,250
13.08.2025 05:00;13.08.2025 05:15;0,000;0,000;0,000;22,250
13.08.2025 05:15;13.08.2025 05:30;0,000;0,000;0,000;22,250
13.08.2025 05:30;13.08.2025 05:45;0,000;0,000;0,000;22,250
13.08.2025 05:45;13.08.2025 06:00;0,000;0,000;0,000;22,250
13.08.2025 06:00;13.08.2025 06:15;0,250;0,250;25,500;43,000
13.08.2025 06:15;13.08.2025 06:30;0,250;0,250;25,500;43,000
13.08.2025 06:30;13.08.2025 06:45;0,250;0,250;25,500;43,000
13.08.2025 06:45;13.08.2025 07:00;0,250;0,250;25,500;43,000
13.08.2025 07:00;13.08.2025 07:15;35,000;0,000;44,750;34,750
13.08.2025 07:15;13.08.2025 07:30;35,000;0,000;44,750;34,750
13.08.2025 07:30;13.08.2025 07:45;35,000;0,000;44,750;34,750
13.08.2025 07:45;13.08.2025 08:00;35,000;0,000;44,750;34,750
13.08.2025 08:00;13.08.2025 08:15;11,500;0,000;28,500;20,000
13.08.2025 08:15;13.08.2025 08:30;11,500;0,000;28,500;20,000
13.08.2025 08:30;13.08.2025 08:45;11,500;0,000;28,500;20,000
13.08.2025 08:45;13.08.2025 09:00;11,500;0,000;28,500;20,000
13.08.2025 09:00;13.08.2025 09:15;0,000;0,000;0,000;0,250
13.08.2025 09:15;13.08.2025 09:30;0,000;0,000;0,000;0,250
13.08.2025 09:30;13.08.2025 09:45;0,000;0,000;0,000;0,250
13.08.2025 09:45;13.08.2025 10:00;0,000;0,000;0,000;0,250
13.08.2025 10:00;13.08.2025 10:15;0,000;0,000;0,000;0,000
13.08.2025 10:15;13.08.2025 10:30;0,000;0,000;0,000;0,000
13.08.2025 10:30;13.08.2025 10:45;0,000;0,000;0,000;0,000
13.08.2025 10:45;13.08.2025 11:00;0,000;0,000;0,000;0,000
13.08.2025 11:00;13.08.2025 11:15;0,000;0,000;0,000;0,000
13.08.2025 11:15;13.08.2025 11:30;0,000;0,000;0,000;0,000
13.08.2025 11:30;13.08.2025 11:45;0,000;0,000;0,000;0,000
13.08.2025 11:45;13.08.2025 12:00;0,000;0,000;0,000;0,000
13.08.2025 12:00;13.08.2025 12:15;0,000;0,000;0,000;0,000
13.08.2025 12:15;13.08.2025 12:30;0,000;0,000;0,000;0,000
13.08.2025 12:30;13.08.2025 12:45;0,000;0,000;0,000;0,000
13.08.2025 12:45;13.08.2025 13:00;0,000;0,000;0,000;0,000
13.08.2025 13:00;13.08.2025 13:15;0,000;0,000;0,000;0,000
13.08.2025 13:15;13.08.2025 13:30;0,000;0,000;0,000;0,000
13.08.2025 13:30;13.08.2025 13:45;0,000;0,000;0,000;0,000
13.08.2025 13:45;13.08.2025 14:00;0,000;0,000;0,000;0,000
13.08.2025 14:00;13.08.2025 14:15;0,000;0,000;0,000;0,000
13.08.2025 14:15;13.08.2025 14:30;0,000;0,000;0,000;0,000
13.08.2025 14:30;13.08.2025 14:45;0,000;0,000;0,000;0,000
13.08.2025 14:45;13.08.2025 15:00;0,000;0,000;0,000;0,000
13.08.2025 15:00;13.08.2025 15:15;0,000;0,000;0,000;0,000
13.08.2025 15:15;13.08.2025 15:30;0,000;0,000;0,000;0,000
13.08.2025 15:30;13.08.2025 15:45;0,000;0,000;0,000;0,000
13.08.2025 15:45;13.08.2025 16:00;0,000;0,000;0,000;0,000
13.08.2025 16:00;13.08.2025 16:15;0,000;0,000;0,000;0,000
13.08.2025 16:15;13.08.2025 16:30;0,000;0,000;0,000;0,000
13.08.2025 16:30;13.08.2025 16:45;0,000;0,000;0,000;0,000
13.08.2025 16:45;13.08.2025 17:00;0,000;0,000;0,000;0,000
13.08.2025 17:00;13.08.2025 17:15;0,000;0,000;0,000;0,000
13.08.2025 17:15;13.08.2025 17:30;0,000;0,000;0,000;0,000
13.08.2025 17:30;13.08.2025 17:45;0,000;0,000;0,000;0,000
13.08.2025 17:45;13.08.2025 18:00;0,000;0,000;0,000;0,000
13.08.2025 18:00;13.08.2025 18:15;19,750;36,500;50,500;56,000
13.08.2025 18:15;13.08.2025 18:30;19,750;36,500;50,500;56,000
13.08.2025 18:30;13.08.2025 18:45;19,750;36,500;50,500;56,000
13.08.2025 18:45;13.08.2025 19:00;19,750;36,500;50,500;56,000
13.08.2025 19:00;13.08.2025 19:15;76,000;72,250;72,500;76,250
13.08.2025 19:15;13.08.2025 19:30;76,000;72,250;72,500;76,250
13.08.2025 19:30;13.08.2025 19:45;76,000;72,250;72,500;76,250
13.08.2025 19:45;13.08.2025 20:00;76,000;72,250;72,500;76,250
13.08.2025 20:00;13.08.2025 20:15;71,000;66,000;66,250;71,000
13.08.2025 20:15;13.08.2025 20:30;71,000;66,000;66,250;71,000
13.08.2025 20:30;13.08.2025 20:45;71,000;66,000;66,250;71,000
13.08.2025 20:45;13.08.2025 21:00;71,000;66,000;66,250;71,000
13.08.2025 21:00;13.08.2025 21:15;56,000;62,000;62,000;56,000
13.08.2025 21:15;13.08.2025 21:30;56,000;62,000;62,000;56,000
13.08.2025 21:30;13.08.2025 21:45;56,000;62,000;62,000;56,000
13.08.2025 21:45;13.08.2025 22:00;56,000;62,000;62,000;56,000
13.08.2025 22:00;13.08.2025 22:15;57,250;60,750;60,750;57,250
13.08.2025 22:15;13.08.2025 22:30;57,250;60,750;60,750;57,250
13.08.2025 22:30;13.08.2025 22:45;57,250;60,750;60,750;57,250
13.08.2025 22:45;13.08.2025 23:00;57,250;60,750;60,750;57,250
13.08.2025 23:00;13.08.2025 23:15;0,500;13,000;23,500;27,000
13.08.2025 23:15;13.08.2025 23:30;0,500;13,000;23,500;27,000
13.08.2025 23:30;13.08.2025 23:45;0,500;13,000;23,500;27,000
13.08.2025 23:45;14.08.2025 00:00;0,500;13,000;23,500;27,000
14.08.2025 00:00;14.08.2025 00:15;0,000;0,000;0,000;41,750
14.08.2025 00:15;14.08.2025 00:30;0,000;0,000;0,000;41,750
14.08.2025 00:30;14.08.2025 00:45;0,000;0,000;0,000;41,750
14.08.2025 00:45;14.08.2025 01:00;0,000;0,000;0,000;41,750
14.08.2025 01:00;14.08.2025 01:15;0,000;0,000;0,000;44,500
14.08.2025 01:15;14.08.2025 01:30;0,000;0,000;0,000;44,500
14.08.2025 01:30;14.08.2025 01:45;0,000;0,000;0,000;44,500
14.08.2025 01:45;14.08.2025 02:00;0,000;0,000;0,000;44,500
