Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
03.05.2025 17:45;03.05.2025 18:00;11.490,75;11.629,50;138,75;4.753,50
03.05.2025 18:00;03.05.2025 18:15;11.630,50;11.689,50;59,00;5.140,25
03.05.2025 18:15;03.05.2025 18:30;11.672,25;11.693,25;21,00;5.417,00
03.05.2025 18:30;03.05.2025 18:45;11.841,00;11.842,50;1,50;5.887,75
03.05.2025 18:45;03.05.2025 19:00;11.934,50;11.935,25;0,75;6.350,75
03.05.2025 19:00;03.05.2025 19:15;11.921,75;11.946,50;24,75;6.618,75
03.05.2025 19:15;03.05.2025 19:30;11.813,25;11.814,00;0,75;6.706,50
03.05.2025 19:30;03.05.2025 19:45;11.784,50;11.785,00;0,50;6.789,25
03.05.2025 19:45;03.05.2025 20:00;11.687,00;11.687,50;0,50;6.783,75
03.05.2025 20:00;03.05.2025 20:15;11.566,75;11.567,00;0,25;6.669,75
03.05.2025 20:15;03.05.2025 20:30;11.414,50;11.414,50;0,00;6.571,00
03.05.2025 20:30;03.05.2025 20:45;11.345,75;11.345,75;0,00;6.480,25
03.05.2025 20:45;03.05.2025 21:00;11.374,50;11.374,50;0,00;6.469,75
03.05.2025 21:00;03.05.2025 21:15;11.347,75;11.348,00;0,25;6.399,50
03.05.2025 21:15;03.05.2025 21:30;11.197,75;11.198,00;0,25;6.192,00
03.05.2025 21:30;03.05.2025 21:45;11.076,25;11.077,00;0,75;5.851,25
03.05.2025 21:45;03.05.2025 22:00;11.079,00;11.080,25;1,25;5.644,00
03.05.2025 22:00;03.05.2025 22:15;10.804,25;10.804,75;0,50;5.496,00
03.05.2025 22:15;03.05.2025 22:30;10.709,00;10.709,25;0,25;5.381,25
03.05.2025 22:30;03.05.2025 22:45;10.641,75;10.643,25;1,50;5.238,75
03.05.2025 22:45;03.05.2025 23:00;10.470,75;10.472,75;2,00;4.975,50
03.05.2025 23:00;03.05.2025 23:15;10.387,00;10.389,75;2,75;4.758,00
03.05.2025 23:15;03.05.2025 23:30;10.192,50;10.196,25;3,75;4.351,25
03.05.2025 23:30;03.05.2025 23:45;10.020,50;10.043,75;23,25;4.081,50
03.05.2025 23:45;04.05.2025 00:00;10.073,00;10.131,00;58,00;4.003,00
04.05.2025 00:00;04.05.2025 00:15;9.926,25;10.042,00;115,75;3.612,00
04.05.2025 00:15;04.05.2025 00:30;9.797,25;9.932,25;135,00;3.367,00
04.05.2025 00:30;04.05.2025 00:45;9.708,00;9.934,25;226,25;3.184,75
04.05.2025 00:45;04.05.2025 01:00;9.570,00;9.811,00;241,00;3.007,25
04.05.2025 01:00;04.05.2025 01:15;9.355,25;9.548,75;193,50;2.871,00
04.05.2025 01:15;04.05.2025 01:30;9.318,25;9.519,50;201,25;2.765,00
04.05.2025 01:30;04.05.2025 01:45;9.330,50;9.602,25;271,75;2.667,75
04.05.2025 01:45;04.05.2025 02:00;9.332,00;9.633,25;301,25;2.570,25
04.05.2025 02:00;04.05.2025 02:15;9.290,50;9.422,25;131,75;2.490,75
04.05.2025 02:15;04.05.2025 02:30;9.224,50;9.454,00;229,50;2.335,25
04.05.2025 02:30;04.05.2025 02:45;9.184,50;9.482,25;297,75;2.198,75
04.05.2025 02:45;04.05.2025 03:00;9.149,25;9.477,00;327,75;2.153,50
04.05.2025 03:00;04.05.2025 03:15;9.087,75;9.701,00;613,25;2.072,75
04.05.2025 03:15;04.05.2025 03:30;9.015,25;9.438,75;423,50;1.987,75
04.05.2025 03:30;04.05.2025 03:45;9.063,75;9.598,75;535,00;2.033,50
04.05.2025 03:45;04.05.2025 04:00;9.076,50;9.715,25;638,75;1.957,50
04.05.2025 04:00;04.05.2025 04:15;9.130,25;9.937,25;807,00;2.058,25
04.05.2025 04:15;04.05.2025 04:30;9.203,25;9.985,00;781,75;2.243,75
04.05.2025 04:30;04.05.2025 04:45;9.228,50;10.073,25;844,75;2.208,00
04.05.2025 04:45;04.05.2025 05:00;9.294,00;10.120,75;826,75;2.238,50
04.05.2025 05:00;04.05.2025 05:15;9.346,25;10.044,00;697,75;2.308,00
04.05.2025 05:15;04.05.2025 05:30;9.325,25;10.033,50;708,25;2.341,50
04.05.2025 05:30;04.05.2025 05:45;9.218,00;9.929,25;711,25;2.367,25
04.05.2025 05:45;04.05.2025 06:00;9.142,50;9.852,25;709,75;2.310,75
04.05.2025 06:00;04.05.2025 06:15;9.117,50;9.808,75;691,25;2.286,25
04.05.2025 06:15;04.05.2025 06:30;9.173,00;9.821,25;648,25;2.373,75
04.05.2025 06:30;04.05.2025 06:45;9.185,50;9.883,75;698,25;2.340,25
04.05.2025 06:45;04.05.2025 07:00;9.231,00;9.971,00;740,00;2.274,75
04.05.2025 07:00;04.05.2025 07:15;9.252,75;10.013,50;760,75;2.313,00
04.05.2025 07:15;04.05.2025 07:30;9.409,25;10.234,00;824,75;2.206,50
04.05.2025 07:30;04.05.2025 07:45;9.640,00;10.520,00;880,00;2.149,25
04.05.2025 07:45;04.05.2025 08:00;9.934,00;10.777,25;843,25;2.208,25
04.05.2025 08:00;04.05.2025 08:15;10.015,00;10.816,75;801,75;2.010,25
04.05.2025 08:15;04.05.2025 08:30;10.347,50;11.171,75;824,25;1.930,25
04.05.2025 08:30;04.05.2025 08:45;10.676,25;11.564,00;887,75;1.956,25
04.05.2025 08:45;04.05.2025 09:00;10.836,75;11.771,50;934,75;1.778,00
04.05.2025 09:00;04.05.2025 09:15;10.876,50;11.643,00;766,50;1.319,75
04.05.2025 09:15;04.05.2025 09:30;11.072,50;11.957,50;885,00;1.306,50
04.05.2025 09:30;04.05.2025 09:45;11.249,25;12.158,50;909,25;1.234,25
04.05.2025 09:45;04.05.2025 10:00;11.360,25;12.238,50;878,25;1.154,75
04.05.2025 10:00;04.05.2025 10:15;11.604,00;12.337,25;733,25;1.576,75
04.05.2025 10:15;04.05.2025 10:30;11.661,25;12.466,00;804,75;1.541,75
04.05.2025 10:30;04.05.2025 10:45;11.785,00;12.707,75;922,75;1.622,00
04.05.2025 10:45;04.05.2025 11:00;11.938,75;12.976,00;1.037,25;1.589,75
04.05.2025 11:00;04.05.2025 11:15;11.906,75;12.786,25;879,50;1.506,75
04.05.2025 11:15;04.05.2025 11:30;11.985,00;12.919,50;934,50;1.388,50
04.05.2025 11:30;04.05.2025 11:45;12.102,50;13.047,75;945,25;1.541,25
04.05.2025 11:45;04.05.2025 12:00;12.150,00;13.134,25;984,25;1.590,75
04.05.2025 12:00;04.05.2025 12:15;11.949,50;12.860,75;911,25;1.257,00
04.05.2025 12:15;04.05.2025 12:30;11.919,25;12.854,00;934,75;1.051,00
04.05.2025 12:30;04.05.2025 12:45;11.888,00;12.908,00;1.020,00;1.080,50
04.05.2025 12:45;04.05.2025 13:00;11.788,25;12.838,25;1.050,00;1.239,25
04.05.2025 13:00;04.05.2025 13:15;11.753,50;12.885,75;1.132,25;1.448,75
04.05.2025 13:15;04.05.2025 13:30;11.529,50;12.663,50;1.134,00;1.133,75
04.05.2025 13:30;04.05.2025 13:45;11.459,50;12.584,75;1.125,25;1.449,00
04.05.2025 13:45;04.05.2025 14:00;11.326,25;12.471,50;1.145,25;1.359,75
04.05.2025 14:00;04.05.2025 14:15;11.107,50;12.248,25;1.140,75;1.314,50
04.05.2025 14:15;04.05.2025 14:30;11.041,50;12.182,00;1.140,50;1.400,25
04.05.2025 14:30;04.05.2025 14:45;10.933,50;12.069,00;1.135,50;1.492,25
04.05.2025 14:45;04.05.2025 15:00;10.865,25;12.035,50;1.170,25;1.608,75
04.05.2025 15:00;04.05.2025 15:15;10.797,00;11.976,50;1.179,50;1.653,00
04.05.2025 15:15;04.05.2025 15:30;10.886,00;12.078,00;1.192,00;1.845,00
04.05.2025 15:30;04.05.2025 15:45;10.777,75;11.970,50;1.192,75;1.848,25
04.05.2025 15:45;04.05.2025 16:00;10.621,50;11.732,25;1.110,75;1.927,75
04.05.2025 16:00;04.05.2025 16:15;10.684,50;11.921,50;1.237,00;2.394,50
04.05.2025 16:15;04.05.2025 16:30;10.779,50;11.928,75;1.149,25;2.632,75
04.05.2025 16:30;04.05.2025 16:45;10.763,50;11.771,75;1.008,25;2.769,50
04.05.2025 16:45;04.05.2025 17:00;10.814,50;11.530,00;715,50;3.224,25
04.05.2025 17:00;04.05.2025 17:15;11.098,25;11.910,75;812,50;3.613,75
04.05.2025 17:15;04.05.2025 17:30;11.197,25;11.730,75;533,50;4.145,00
04.05.2025 17:30;04.05.2025 17:45;11.207,00;11.478,25;271,25;4.664,00
04.05.2025 17:45;04.05.2025 18:00;11.278,25;11.373,50;95,25;5.216,25
04.05.2025 18:00;04.05.2025 18:15;11.402,00;11.531,00;129,00;5.905,00
04.05.2025 18:15;04.05.2025 18:30;11.301,50;11.363,25;61,75;6.397,75
04.05.2025 18:30;04.05.2025 18:45;11.407,00;11.412,50;5,50;7.011,00
04.05.2025 18:45;04.05.2025 19:00;11.336,25;11.339,00;2,75;7.415,75
04.05.2025 19:00;04.05.2025 19:15;11.463,25;11.465,25;2,00;7.974,00
04.05.2025 19:15;04.05.2025 19:30;11.543,50;11.544,25;0,75;8.411,50
04.05.2025 19:30;04.05.2025 19:45;11.517,75;11.519,25;1,50;8.658,75
04.05.2025 19:45;04.05.2025 20:00;11.396,75;11.398,25;1,50;8.838,75
04.05.2025 20:00;04.05.2025 20:15;11.478,50;11.479,75;1,25;9.204,25
04.05.2025 20:15;04.05.2025 20:30;11.396,75;11.398,50;1,75;9.323,75
04.05.2025 20:30;04.05.2025 20:45;11.354,75;11.356,75;2,00;9.390,25
04.05.2025 20:45;04.05.2025 21:00;11.287,50;11.290,50;3,00;9.342,75
04.05.2025 21:00;04.05.2025 21:15;11.261,00;11.263,25;2,25;9.267,50
04.05.2025 21:15;04.05.2025 21:30;11.250,50;11.251,75;1,25;9.163,75
04.05.2025 21:30;04.05.2025 21:45;11.185,00;11.187,00;2,00;8.995,00
04.05.2025 21:45;04.05.2025 22:00;11.154,25;11.156,00;1,75;8.824,50
04.05.2025 22:00;04.05.2025 22:15;11.151,00;11.153,50;2,50;8.682,00
04.05.2025 22:15;04.05.2025 22:30;11.026,00;11.028,25;2,25;8.430,75
04.05.2025 22:30;04.05.2025 22:45;10.947,00;10.950,50;3,50;8.304,50
04.05.2025 22:45;04.05.2025 23:00;10.717,00;10.723,25;6,25;8.022,25
04.05.2025 23:00;04.05.2025 23:15;10.534,00;10.540,75;6,75;7.801,50
04.05.2025 23:15;04.05.2025 23:30;10.325,50;10.332,25;6,75;7.504,50
04.05.2025 23:30;04.05.2025 23:45;10.131,50;10.157,00;25,50;7.182,00
04.05.2025 23:45;05.05.2025 00:00;10.075,75;10.204,75;129,00;7.072,50
05.05.2025 00:00;05.05.2025 00:15;9.825,75;9.844,50;18,75;6.734,75
05.05.2025 00:15;05.05.2025 00:30;9.756,25;9.791,25;35,00;6.576,50
05.05.2025 00:30;05.05.2025 00:45;9.744,50;9.810,25;65,75;6.477,75
05.05.2025 00:45;05.05.2025 01:00;9.653,75;9.798,00;144,25;6.256,50
05.05.2025 01:00;05.05.2025 01:15;9.624,50;9.855,25;230,75;6.147,25
05.05.2025 01:15;05.05.2025 01:30;9.601,00;9.905,25;304,25;6.103,50
05.05.2025 01:30;05.05.2025 01:45;9.550,50;9.922,50;372,00;6.012,00
05.05.2025 01:45;05.05.2025 02:00;9.542,00;9.962,00;420,00;5.952,25
05.05.2025 02:00;05.05.2025 02:15;9.576,25;10.325,50;749,25;5.966,25
05.05.2025 02:15;05.05.2025 02:30;9.552,50;10.311,00;758,50;5.941,50
05.05.2025 02:30;05.05.2025 02:45;9.528,50;10.311,00;782,50;5.960,00
05.05.2025 02:45;05.05.2025 03:00;9.467,00;10.232,75;765,75;5.879,75
05.05.2025 03:00;05.05.2025 03:15;9.512,50;10.199,50;687,00;5.856,50
05.05.2025 03:15;05.05.2025 03:30;9.610,25;10.312,00;701,75;5.948,50
05.05.2025 03:30;05.05.2025 03:45;9.653,50;10.393,00;739,50;5.961,50
05.05.2025 03:45;05.05.2025 04:00;9.649,75;10.400,75;751,00;5.926,75
05.05.2025 04:00;05.05.2025 04:15;9.780,75;10.427,25;646,50;6.040,75
05.05.2025 04:15;05.05.2025 04:30;9.885,25;10.430,25;545,00;6.108,50
05.05.2025 04:30;05.05.2025 04:45;9.983,75;10.466,25;482,50;6.198,50
05.05.2025 04:45;05.05.2025 05:00;10.142,00;10.527,00;385,00;6.344,00
05.05.2025 05:00;05.05.2025 05:15;10.544,50;10.714,50;170,00;6.722,50
05.05.2025 05:15;05.05.2025 05:30;10.796,00;10.978,00;182,00;7.008,25
05.05.2025 05:30;05.05.2025 05:45;11.084,50;11.220,00;135,50;7.328,50
05.05.2025 05:45;05.05.2025 06:00;11.481,50;11.563,25;81,75;7.715,75
05.05.2025 06:00;05.05.2025 06:15;12.219,25;12.224,25;5,00;8.378,75
05.05.2025 06:15;05.05.2025 06:30;12.722,50;12.723,25;0,75;8.845,75
05.05.2025 06:30;05.05.2025 06:45;13.136,50;13.137,25;0,75;9.134,75
05.05.2025 06:45;05.05.2025 07:00;13.423,75;13.424,50;0,75;9.221,00
05.05.2025 07:00;05.05.2025 07:15;13.573,00;13.573,50;0,50;9.146,00
05.05.2025 07:15;05.05.2025 07:30;13.911,25;13.911,75;0,50;9.215,00
05.05.2025 07:30;05.05.2025 07:45;14.137,25;14.138,50;1,25;9.179,00
05.05.2025 07:45;05.05.2025 08:00;14.289,75;14.291,25;1,50;9.009,00
05.05.2025 08:00;05.05.2025 08:15;14.492,25;14.494,25;2,00;8.852,75
05.05.2025 08:15;05.05.2025 08:30;14.709,00;14.710,75;1,75;8.658,75
05.05.2025 08:30;05.05.2025 08:45;14.884,00;14.921,25;37,25;8.316,50
05.05.2025 08:45;05.05.2025 09:00;14.947,25;15.023,25;76,00;7.835,25
05.05.2025 09:00;05.05.2025 09:15;14.783,25;14.800,50;17,25;7.091,25
05.05.2025 09:15;05.05.2025 09:30;14.745,75;14.845,00;99,25;6.496,00
05.05.2025 09:30;05.05.2025 09:45;14.771,75;15.087,25;315,50;6.136,00
05.05.2025 09:45;05.05.2025 10:00;14.745,00;15.246,00;501,00;5.672,50
05.05.2025 10:00;05.05.2025 10:15;14.754,00;15.282,75;528,75;5.139,25
05.05.2025 10:15;05.05.2025 10:30;14.626,25;15.160,50;534,25;4.673,00
05.05.2025 10:30;05.05.2025 10:45;14.804,25;15.532,25;728,00;4.612,00
05.05.2025 10:45;05.05.2025 11:00;14.819,00;15.777,00;958,00;4.506,00
05.05.2025 11:00;05.05.2025 11:15;14.825,25;15.280,50;455,25;4.421,75
05.05.2025 11:15;05.05.2025 11:30;14.806,00;15.303,25;497,25;4.293,50
05.05.2025 11:30;05.05.2025 11:45;14.722,25;15.301,00;578,75;4.156,75
05.05.2025 11:45;05.05.2025 12:00;14.687,50;15.260,25;572,75;4.040,00
05.05.2025 12:00;05.05.2025 12:15;14.594,00;15.104,25;510,25;3.909,25
05.05.2025 12:15;05.05.2025 12:30;14.601,00;15.263,25;662,25;3.927,75
05.05.2025 12:30;05.05.2025 12:45;14.649,75;15.337,75;688,00;3.959,75
05.05.2025 12:45;05.05.2025 13:00;14.572,75;15.314,50;741,75;4.013,25
05.05.2025 13:00;05.05.2025 13:15;14.640,75;15.564,75;924,00;4.127,50
05.05.2025 13:15;05.05.2025 13:30;14.539,25;15.475,25;936,00;4.127,50
05.05.2025 13:30;05.05.2025 13:45;14.345,50;15.306,25;960,75;3.957,25
05.05.2025 13:45;05.05.2025 14:00;14.289,75;15.304,50;1.014,75;4.087,75
05.05.2025 14:00;05.05.2025 14:15;14.158,25;15.244,50;1.086,25;4.131,25
05.05.2025 14:15;05.05.2025 14:30;14.004,00;14.903,50;899,50;4.153,00
05.05.2025 14:30;05.05.2025 14:45;13.994,00;14.822,50;828,50;4.456,25
05.05.2025 14:45;05.05.2025 15:00;13.936,50;14.768,75;832,25;4.558,50
05.05.2025 15:00;05.05.2025 15:15;13.863,50;14.437,00;573,50;4.786,75
05.05.2025 15:15;05.05.2025 15:30;13.916,25;14.522,75;606,50;5.065,50
05.05.2025 15:30;05.05.2025 15:45;13.814,25;14.147,00;332,75;5.250,25
05.05.2025 15:45;05.05.2025 16:00;13.747,25;14.025,75;278,50;5.394,00
05.05.2025 16:00;05.05.2025 16:15;13.866,75;14.315,75;449,00;5.920,75
05.05.2025 16:15;05.05.2025 16:30;13.834,75;14.122,00;287,25;6.208,25
05.05.2025 16:30;05.05.2025 16:45;13.838,25;13.995,25;157,00;6.478,25
05.05.2025 16:45;05.05.2025 17:00;13.853,50;14.010,00;156,50;6.853,75
05.05.2025 17:00;05.05.2025 17:15;13.893,25;13.948,00;54,75;7.093,50
05.05.2025 17:15;05.05.2025 17:30;14.022,25;14.034,50;12,25;7.543,75
05.05.2025 17:30;05.05.2025 17:45;14.080,50;14.090,00;9,50;7.950,75
05.05.2025 17:45;05.05.2025 18:00;14.196,00;14.198,75;2,75;8.457,50
05.05.2025 18:00;05.05.2025 18:15;14.261,50;14.264,25;2,75;8.893,50
05.05.2025 18:15;05.05.2025 18:30;14.357,25;14.359,75;2,50;9.316,00
05.05.2025 18:30;05.05.2025 18:45;14.464,00;14.466,00;2,00;9.828,75
05.05.2025 18:45;05.05.2025 19:00;14.475,00;14.475,75;0,75;10.185,50
05.05.2025 19:00;05.05.2025 19:15;14.457,50;14.458,25;0,75;10.532,25
05.05.2025 19:15;05.05.2025 19:30;14.421,50;14.422,25;0,75;10.813,50
05.05.2025 19:30;05.05.2025 19:45;14.339,00;14.339,75;0,75;11.017,75
05.05.2025 19:45;05.05.2025 20:00;14.189,25;14.190,00;0,75;11.102,00
05.05.2025 20:00;05.05.2025 20:15;14.155,75;14.156,75;1,00;11.295,75
05.05.2025 20:15;05.05.2025 20:30;14.007,00;14.009,00;2,00;11.261,25
05.05.2025 20:30;05.05.2025 20:45;13.909,25;13.911,50;2,25;11.138,00
05.05.2025 20:45;05.05.2025 21:00;13.809,25;13.811,50;2,25;10.890,50
05.05.2025 21:00;05.05.2025 21:15;13.727,50;13.728,75;1,25;10.744,00
05.05.2025 21:15;05.05.2025 21:30;13.698,75;13.700,25;1,50;10.600,75
05.05.2025 21:30;05.05.2025 21:45;13.584,75;13.587,25;2,50;10.401,00
05.05.2025 21:45;05.05.2025 22:00;13.269,25;13.272,00;2,75;9.992,00
05.05.2025 22:00;05.05.2025 22:15;12.947,25;12.950,00;2,75;9.610,50
05.05.2025 22:15;05.05.2025 22:30;12.811,75;12.835,75;24,00;9.416,25
05.05.2025 22:30;05.05.2025 22:45;12.675,00;12.710,00;35,00;9.235,00
05.05.2025 22:45;05.05.2025 23:00;12.405,75;12.440,50;34,75;8.960,75
05.05.2025 23:00;05.05.2025 23:15;12.276,00;12.305,50;29,50;8.836,75
05.05.2025 23:15;05.05.2025 23:30;11.922,25;11.954,00;31,75;8.475,50
05.05.2025 23:30;05.05.2025 23:45;11.722,00;11.850,50;128,50;8.301,75
05.05.2025 23:45;06.05.2025 00:00;11.535,25;11.704,00;168,75;8.121,75
06.05.2025 00:00;06.05.2025 00:15;11.338,00;11.439,50;101,50;7.947,50
06.05.2025 00:15;06.05.2025 00:30;11.107,00;11.206,00;99,00;7.701,00
06.05.2025 00:30;06.05.2025 00:45;11.027,00;11.186,50;159,50;7.630,50
06.05.2025 00:45;06.05.2025 01:00;10.949,75;11.114,50;164,75;7.593,75
06.05.2025 01:00;06.05.2025 01:15;10.857,25;11.016,00;158,75;7.583,00
06.05.2025 01:15;06.05.2025 01:30;10.803,50;11.157,00;353,50;7.625,25
06.05.2025 01:30;06.05.2025 01:45;10.752,50;10.893,00;140,50;7.610,75
06.05.2025 01:45;06.05.2025 02:00;10.681,50;10.825,00;143,50;7.543,00
06.05.2025 02:00;06.05.2025 02:15;10.597,50;10.734,00;136,50;7.467,50
06.05.2025 02:15;06.05.2025 02:30;10.601,75;10.758,00;156,25;7.523,00
06.05.2025 02:30;06.05.2025 02:45;10.639,25;10.793,25;154,00;7.663,75
06.05.2025 02:45;06.05.2025 03:00;10.632,00;10.792,75;160,75;7.692,00
06.05.2025 03:00;06.05.2025 03:15;10.578,00;10.657,25;79,25;7.643,00
06.05.2025 03:15;06.05.2025 03:30;10.559,50;10.634,00;74,50;7.627,00
06.05.2025 03:30;06.05.2025 03:45;10.634,00;10.707,75;73,75;7.662,75
06.05.2025 03:45;06.05.2025 04:00;10.684,75;10.720,75;36,00;7.693,50
06.05.2025 04:00;06.05.2025 04:15;10.793,25;10.838,50;45,25;7.847,50
06.05.2025 04:15;06.05.2025 04:30;10.839,00;10.918,00;79,00;7.886,50
06.05.2025 04:30;06.05.2025 04:45;10.978,00;11.017,75;39,75;7.972,50
06.05.2025 04:45;06.05.2025 05:00;11.117,50;11.157,00;39,50;8.099,50
06.05.2025 05:00;06.05.2025 05:15;11.576,00;11.657,50;81,50;8.526,75
06.05.2025 05:15;06.05.2025 05:30;11.697,00;11.777,25;80,25;8.660,00
06.05.2025 05:30;06.05.2025 05:45;11.949,75;11.960,75;11,00;8.920,50
06.05.2025 05:45;06.05.2025 06:00;12.230,00;12.236,00;6,00;9.153,50
06.05.2025 06:00;06.05.2025 06:15;12.803,50;12.806,00;2,50;9.584,75
06.05.2025 06:15;06.05.2025 06:30;13.277,25;13.279,00;1,75;9.871,75
06.05.2025 06:30;06.05.2025 06:45;13.581,00;13.581,75;0,75;9.969,25
06.05.2025 06:45;06.05.2025 07:00;13.861,50;13.862,50;1,00;9.911,50
06.05.2025 07:00;06.05.2025 07:15;14.160,25;14.161,25;1,00;9.787,75
06.05.2025 07:15;06.05.2025 07:30;14.463,00;14.463,75;0,75;9.684,00
06.05.2025 07:30;06.05.2025 07:45;14.725,25;14.765,25;40,00;9.500,75
06.05.2025 07:45;06.05.2025 08:00;14.882,75;14.885,00;2,25;9.178,75
06.05.2025 08:00;06.05.2025 08:15;14.878,75;14.880,50;1,75;8.626,25
06.05.2025 08:15;06.05.2025 08:30;15.056,50;15.057,75;1,25;8.281,00
06.05.2025 08:30;06.05.2025 08:45;14.941,75;14.943,75;2,00;7.559,00
06.05.2025 08:45;06.05.2025 09:00;14.841,50;14.846,00;4,50;6.755,00
06.05.2025 09:00;06.05.2025 09:15;14.785,75;14.832,75;47,00;6.068,75
06.05.2025 09:15;06.05.2025 09:30;14.810,00;14.898,00;88,00;5.479,25
06.05.2025 09:30;06.05.2025 09:45;14.845,50;15.196,25;350,75;4.804,00
06.05.2025 09:45;06.05.2025 10:00;14.914,75;15.773,25;858,50;4.337,00
06.05.2025 10:00;06.05.2025 10:15;14.752,00;15.498,75;746,75;3.708,25
06.05.2025 10:15;06.05.2025 10:30;14.769,75;15.747,25;977,50;3.353,75
06.05.2025 10:30;06.05.2025 10:45;14.761,75;15.979,75;1.218,00;3.077,50
06.05.2025 10:45;06.05.2025 11:00;14.960,75;16.224,00;1.263,25;3.299,00
06.05.2025 11:00;06.05.2025 11:15;14.776,50;15.956,75;1.180,25;2.743,50
06.05.2025 11:15;06.05.2025 11:30;14.702,25;15.843,25;1.141,00;2.432,25
06.05.2025 11:30;06.05.2025 11:45;14.611,75;15.821,25;1.209,50;2.143,00
06.05.2025 11:45;06.05.2025 12:00;14.657,00;15.716,75;1.059,75;2.108,75
06.05.2025 12:00;06.05.2025 12:15;14.425,75;15.512,00;1.086,25;1.718,75
06.05.2025 12:15;06.05.2025 12:30;14.231,00;15.321,50;1.090,50;1.482,00
06.05.2025 12:30;06.05.2025 12:45;14.187,00;15.244,50;1.057,50;1.449,25
06.05.2025 12:45;06.05.2025 13:00;14.139,50;15.181,25;1.041,75;1.399,75
06.05.2025 13:00;06.05.2025 13:15;13.908,25;14.967,75;1.059,50;1.018,75
06.05.2025 13:15;06.05.2025 13:30;13.797,25;14.811,50;1.014,25;1.024,25
06.05.2025 13:30;06.05.2025 13:45;13.712,75;14.719,75;1.007,00;1.048,75
06.05.2025 13:45;06.05.2025 14:00;13.542,00;14.546,75;1.004,75;1.020,50
06.05.2025 14:00;06.05.2025 14:15;13.387,75;14.660,00;1.272,25;787,75
06.05.2025 14:15;06.05.2025 14:30;13.373,00;14.734,25;1.361,25;807,75
06.05.2025 14:30;06.05.2025 14:45;13.238,00;14.560,00;1.322,00;779,00
06.05.2025 14:45;06.05.2025 15:00;13.313,25;14.572,75;1.259,50;989,25
06.05.2025 15:00;06.05.2025 15:15;13.304,50;14.511,25;1.206,75;1.187,25
06.05.2025 15:15;06.05.2025 15:30;13.331,00;14.451,75;1.120,75;1.543,25
06.05.2025 15:30;06.05.2025 15:45;13.311,00;14.342,50;1.031,50;1.839,75
06.05.2025 15:45;06.05.2025 16:00;13.208,50;14.184,50;976,00;1.961,75
06.05.2025 16:00;06.05.2025 16:15;13.289,75;14.256,00;966,25;2.506,75
06.05.2025 16:15;06.05.2025 16:30;13.214,00;14.149,25;935,25;2.627,00
06.05.2025 16:30;06.05.2025 16:45;13.263,50;13.880,75;617,25;3.007,25
06.05.2025 16:45;06.05.2025 17:00;13.308,00;13.832,25;524,25;3.375,75
06.05.2025 17:00;06.05.2025 17:15;13.511,75;13.977,00;465,25;4.086,75
06.05.2025 17:15;06.05.2025 17:30;13.427,00;13.585,25;158,25;4.511,50
06.05.2025 17:30;06.05.2025 17:45;13.594,00;13.602,00;8,00;5.240,00
06.05.2025 17:45;06.05.2025 18:00;13.719,50;13.741,00;21,50;5.920,00
06.05.2025 18:00;06.05.2025 18:15;13.885,25;13.889,25;4,00;6.756,75
06.05.2025 18:15;06.05.2025 18:30;13.806,50;13.810,00;3,50;7.298,75
06.05.2025 18:30;06.05.2025 18:45;13.843,50;13.844,25;0,75;7.939,75
06.05.2025 18:45;06.05.2025 19:00;13.951,00;13.951,75;0,75;8.591,50
06.05.2025 19:00;06.05.2025 19:15;14.030,00;14.030,75;0,75;9.152,50
06.05.2025 19:15;06.05.2025 19:30;13.957,00;13.957,75;0,75;9.551,00
06.05.2025 19:30;06.05.2025 19:45;13.928,50;13.929,25;0,75;9.972,50
06.05.2025 19:45;06.05.2025 20:00;13.835,50;13.836,00;0,50;10.294,50
06.05.2025 20:00;06.05.2025 20:15;13.723,25;13.723,75;0,50;10.519,25
06.05.2025 20:15;06.05.2025 20:30;13.583,00;13.583,50;0,50;10.596,25
06.05.2025 20:30;06.05.2025 20:45;13.533,75;13.534,00;0,25;10.651,50
06.05.2025 20:45;06.05.2025 21:00;13.537,25;13.537,50;0,25;10.700,00
06.05.2025 21:00;06.05.2025 21:15;13.605,25;13.605,50;0,25;10.856,00
06.05.2025 21:15;06.05.2025 21:30;13.502,50;13.503,00;0,50;10.722,75
06.05.2025 21:30;06.05.2025 21:45;13.361,50;13.362,50;1,00;10.567,25
06.05.2025 21:45;06.05.2025 22:00;13.187,25;13.188,50;1,25;10.386,00
06.05.2025 22:00;06.05.2025 22:15;12.955,25;12.956,50;1,25;10.190,50
06.05.2025 22:15;06.05.2025 22:30;12.666,50;12.668,00;1,50;9.925,50
06.05.2025 22:30;06.05.2025 22:45;12.425,50;12.427,00;1,50;9.685,00
06.05.2025 22:45;06.05.2025 23:00;12.227,25;12.231,75;4,50;9.498,00
06.05.2025 23:00;06.05.2025 23:15;12.004,25;12.025,25;21,00;9.319,75
06.05.2025 23:15;06.05.2025 23:30;11.780,00;11.800,75;20,75;9.108,75
06.05.2025 23:30;06.05.2025 23:45;11.606,50;11.626,75;20,25;8.952,25
06.05.2025 23:45;07.05.2025 00:00;11.444,00;11.465,25;21,25;8.853,75
07.05.2025 00:00;07.05.2025 00:15;11.205,00;11.215,75;10,75;8.638,75
